Employee_ID;First Name;Last Name;Gender;State;City;Education Level;Birthdate;Hiredate;Termdate;Termination_Reason;Department;Job Title;Salary;Salary_Band;Performance Rating;Engagement_Score;Last_Promotion_Date;Remote_Eligible;Overtime
00-66115154;Stephanie;Coleman;Male;New York;Buffalo;Bachelor;12/04/1993;15/11/2016;;;Customer Service;Help Desk Technician;101863;Band 4 (Top 25%);Good;4.7;10/04/2019;No;No
00-87242120;Sonya;Crawford;Male;North Carolina;Greensboro;Master;10/12/1983;09/02/2017;;;Operations;Operations Analyst;107249;Band 4 (Top 25%);Satisfactory;3.1;18/07/2019;No;No
00-96973489;Jennifer;May;Male;New York;New York City;High School;14/12/1983;16/07/2018;;;IT;IT Support Specialist;78399;Band 3 (50-75%);Good;3.6;29/08/2020;No;No
00-64597014;Paul;Archer;Male;Michigan;Grand Rapids;Master;05/12/1969;20/03/2022;;;IT;Software Developer;96498;Band 1 (Bottom 25%);Satisfactory;2.4;30/12/2024;Yes;Yes
00-18036166;Frank;Key;Male;Virginia;Norfolk;High School;27/12/1976;20/03/2017;;;Customer Service;Support Specialist;88177;Band 4 (Top 25%);Good;3.2;14/09/2019;No;No
00-25284337;Daniel;Griffin;Female;New York;Buffalo;Bachelor;02/07/1992;18/11/2019;;;IT;Software Developer;96945;Band 1 (Bottom 25%);Good;3.9;09/11/2021;Yes;No
00-69297263;Brittany;Munoz;Male;New York;New York City;Bachelor;19/12/1988;20/01/2015;;;HR;Recruiter;108364;Band 4 (Top 25%);Satisfactory;2.4;04/07/2017;Yes;No
00-74132366;Christopher;Aguirre;Male;New York;New York City;Bachelor;10/01/1974;13/01/2021;;;Customer Service;Help Desk Technician;94518;Band 3 (50-75%);Excellent;3.8;06/02/2022;No;Yes
00-43027552;Shawna;Clark;Male;Michigan;Detroit;Bachelor;13/08/1988;23/12/2017;;;Sales;Sales Representative;89539;Band 4 (Top 25%);Satisfactory;3.2;13/04/2021;No;Yes
00-75269328;Sharon;Li;Female;New York;Rochester;Bachelor;08/06/1984;03/04/2016;;;IT;Software Developer;94136;Band 1 (Bottom 25%);Good;3.8;30/10/2017;Yes;Yes
00-30845672;Daniel;Vaughn;Female;New York;Buffalo;Bachelor;11/09/1989;17/10/2016;;;Operations;Inventory Specialist;71081;Band 2 (25-50%);Good;3.5;23/11/2018;No;No
00-95330116;Corey;Carson;Female;Ohio;Cleveland;High School;31/03/1995;22/10/2020;;;Operations;Inventory Specialist;64312;Band 1 (Bottom 25%);Satisfactory;2.6;31/08/2024;No;Yes
00-78803866;Denise;Perry;Female;New York;Rochester;Bachelor;07/05/1978;31/10/2018;;;Marketing;Content Creator;75770;Band 3 (50-75%);Good;3.5;06/03/2021;Yes;No
00-21245841;Kara;Wilkerson;Female;New York;Rochester;Master;23/10/1990;21/10/2016;;;IT;System Administrator;129205;Band 4 (Top 25%);Excellent;3.6;26/08/2017;Yes;No
00-51818089;Paul;Ho;Male;New York;Buffalo;Bachelor;03/02/2003;23/10/2017;;;Operations;Logistics Coordinator;77669;Band 3 (50-75%);Satisfactory;3.0;17/10/2021;No;Yes
00-42862031;Vanessa;Kelly;Male;New York;New York City;High School;08/07/1984;05/10/2019;;;HR;HR Assistant;66928;Band 2 (25-50%);Satisfactory;2.7;26/02/2023;No;No
00-42971677;Christina;Potter;Male;New York;Buffalo;Bachelor;21/10/1962;20/01/2020;;;Finance;Financial Analyst;96234;Band 2 (25-50%);Good;3.5;17/09/2021;Yes;No
00-29931688;Jennifer;Green;Male;Michigan;Warren;Bachelor;24/05/2002;14/08/2023;;;Operations;Operations Analyst;89021;Band 3 (50-75%);Satisfactory;2.2;;No;No
00-19817970;Deborah;Bruce;Male;North Carolina;Charlotte;High School;27/08/1987;05/09/2017;;;Customer Service;Support Specialist;88213;Band 4 (Top 25%);Satisfactory;3.6;08/01/2020;No;Yes
00-56248692;Steven;Warren;Male;New York;Rochester;Bachelor;26/12/1975;02/12/2020;;;Operations;Logistics Coordinator;75212;Band 3 (50-75%);Good;3.1;04/04/2023;No;No
00-61015999;Michael;Smith;Female;New York;Rochester;Bachelor;14/12/1990;16/02/2018;;;Operations;Inventory Specialist;79241;Band 4 (Top 25%);Satisfactory;3.0;02/03/2020;No;Yes
00-74256437;Chase;Mullen;Male;New York;Buffalo;Bachelor;08/07/1990;13/05/2022;;;Sales;Sales Representative;83465;Band 3 (50-75%);Good;3.6;04/02/2024;No;No
00-44608672;Jeffrey;Moreno;Female;New York;New York City;High School;30/10/1989;01/10/2016;;;IT;IT Support Specialist;74175;Band 3 (50-75%);Good;3.3;02/01/2019;No;No
00-37072445;David;Kennedy;Female;Virginia;Richmond;Bachelor;08/12/1979;06/03/2023;;;HR;HR Coordinator;62509;Band 1 (Bottom 25%);Needs Improvement;1.9;;Yes;No
00-55969372;Angela;Lowe;Female;Illinois;Naperville;Bachelor;24/11/1995;21/11/2020;;;Customer Service;Support Specialist;62762;Band 1 (Bottom 25%);Good;2.8;22/12/2022;No;Yes
00-80302293;Scott;Garner;Male;New York;Rochester;Bachelor;23/02/2003;03/07/2017;;;Operations;Inventory Specialist;81823;Band 4 (Top 25%);Good;4.4;14/10/2019;No;Yes
00-46881809;Devin;Mcdonald;Male;North Carolina;Charlotte;Bachelor;19/12/1974;23/10/2022;;;Customer Service;Help Desk Technician;84858;Band 3 (50-75%);Satisfactory;2.9;;No;Yes
00-62054365;Brian;Perez;Male;New York;Rochester;Bachelor;05/03/1972;13/02/2023;;;Customer Service;Support Specialist;66310;Band 2 (25-50%);Satisfactory;3.0;;No;No
00-67441199;Sonia;Rodriguez;Male;New York;Rochester;Master;08/10/1998;11/01/2019;;;IT;Software Developer;127693;Band 4 (Top 25%);Satisfactory;2.6;23/10/2022;Yes;No
00-69742517;Angela;Hunt;Male;Pennsylvania;Pittsburgh;Bachelor;28/06/1975;30/10/2023;;;IT;IT Support Specialist;63268;Band 1 (Bottom 25%);Good;3.4;;No;No
00-59499531;Christina;Daugherty;Male;Michigan;Warren;Bachelor;15/12/1975;01/03/2016;;;Marketing;Content Creator;104210;Band 4 (Top 25%);Satisfactory;2.7;08/04/2019;Yes;No
00-34572406;David;Harris;Male;New York;Rochester;High School;07/04/2001;19/08/2024;;;Customer Service;Customer Service Representative;56652;Band 1 (Bottom 25%);Satisfactory;2.0;;No;Yes
00-39609418;Natasha;Chapman;Female;New York;Buffalo;Bachelor;15/02/1997;29/05/2024;;;Marketing;Marketing Coordinator;60636;Band 1 (Bottom 25%);Satisfactory;2.2;;Yes;Yes
00-59047374;John;Henry;Female;New York;Rochester;Bachelor;09/10/1994;16/02/2022;;;Customer Service;Support Specialist;61738;Band 1 (Bottom 25%);Excellent;3.4;18/05/2023;No;No
00-61795004;Amanda;Washington;Male;New York;New York City;High School;21/05/1992;22/11/2021;;;Operations;Inventory Specialist;67822;Band 2 (25-50%);Excellent;3.7;23/10/2022;No;No
00-80992433;Jeremy;West;Male;Virginia;Virginia Beach;Bachelor;04/11/1992;12/06/2019;;;Operations;Operations Analyst;69965;Band 1 (Bottom 25%);Satisfactory;3.8;24/05/2023;No;No
00-67158027;Anita;Rodriguez;Female;New York;New York City;High School;21/05/1961;17/12/2017;;;IT;IT Support Specialist;78688;Band 3 (50-75%);Needs Improvement;3.3;;No;No
00-87545140;Adam;Yates;Male;Michigan;Grand Rapids;High School;11/01/1978;01/08/2017;;;Customer Service;Help Desk Technician;94765;Band 3 (50-75%);Excellent;4.0;21/09/2018;No;No
00-26148236;Alexis;Sharp;Male;New York;New York City;Bachelor;11/06/1970;02/08/2015;;;Marketing;Marketing Coordinator;94201;Band 4 (Top 25%);Good;3.9;20/02/2017;Yes;Yes
00-28534098;Michael;Bell;Female;North Carolina;Greensboro;Bachelor;08/10/1969;03/12/2018;;;Customer Service;Customer Service Representative;66262;Band 2 (25-50%);Satisfactory;2.1;17/10/2022;No;No
00-27396478;Tara;Johnson;Female;New York;New York City;High School;23/01/1961;06/03/2024;;;Customer Service;Support Specialist;67318;Band 2 (25-50%);Good;2.3;;No;No
00-61415792;Denise;Caldwell;Female;New York;Buffalo;High School;07/06/1998;23/04/2020;;;Customer Service;Support Specialist;69789;Band 2 (25-50%);Good;3.1;24/05/2022;No;No
00-24744772;James;Tate;Male;Michigan;Detroit;Bachelor;05/02/1980;24/03/2017;;;Operations;Inventory Specialist;84058;Band 4 (Top 25%);Good;3.7;04/06/2019;No;Yes
00-66599806;Nancy;Maynard;Female;New York;Buffalo;High School;09/01/2000;05/03/2022;;;Marketing;Content Creator;54593;Band 1 (Bottom 25%);Satisfactory;2.9;;Yes;No
00-76060625;Tara;Martinez;Female;New York;Rochester;Bachelor;20/10/1988;16/08/2017;;;IT;IT Support Specialist;79076;Band 3 (50-75%);Satisfactory;3.4;16/04/2021;No;Yes
00-52892856;Benjamin;Holder;Female;New York;Buffalo;Bachelor;01/10/1989;22/08/2022;;;Customer Service;Support Specialist;61161;Band 1 (Bottom 25%);Good;3.0;03/03/2024;No;No
00-88424329;Elizabeth;Reyes;Female;New York;Rochester;Bachelor;27/10/1981;17/05/2023;;;IT;Software Developer;101676;Band 2 (25-50%);Excellent;4.1;11/05/2024;Yes;No
00-46143610;Melanie;Green;Female;New York;New York City;PhD;15/03/1967;16/09/2023;;;IT;IT Manager;113104;Band 1 (Bottom 25%);Good;3.8;;No;No
00-87246064;Thomas;Price;Male;North Carolina;Raleigh;Bachelor;27/12/2002;20/06/2016;;;Customer Service;Help Desk Technician;88194;Band 3 (50-75%);Good;4.0;16/01/2018;No;No
00-98146576;Evelyn;Kelly;Male;New York;Rochester;Bachelor;19/12/2003;19/06/2018;;;Operations;Logistics Coordinator;82504;Band 4 (Top 25%);Good;3.1;01/09/2020;No;No
00-29776212;Christine;Wilson;Male;New York;New York City;Master;15/03/1977;13/08/2023;;;Sales;Sales Consultant;90601;Band 2 (25-50%);Excellent;4.2;08/09/2024;No;Yes
00-71937331;Melissa;Rocha;Male;New York;Rochester;Master;26/07/1974;21/05/2020;;;Sales;Sales Consultant;85763;Band 1 (Bottom 25%);Good;3.8;27/02/2022;No;No
00-99674912;Heidi;Ayers;Male;Michigan;Detroit;Bachelor;19/10/1997;25/02/2022;;;Operations;Logistics Coordinator;71717;Band 2 (25-50%);Needs Improvement;2.3;;No;Yes
00-56290206;Christopher;Brown;Male;New York;New York City;Bachelor;26/11/1996;14/02/2024;;;Customer Service;Customer Service Representative;74180;Band 3 (50-75%);Satisfactory;2.8;;No;Yes
00-72228848;Mary;Kline;Male;Michigan;Detroit;Bachelor;01/08/1969;16/11/2023;;;Marketing;SEO Specialist;71188;Band 1 (Bottom 25%);Excellent;4.1;03/09/2024;Yes;No
00-25598434;Dustin;Jones;Female;New York;New York City;Bachelor;14/12/1992;06/07/2023;;;Operations;Logistics Coordinator;60628;Band 1 (Bottom 25%);Good;3.3;;No;Yes
00-97971567;Sarah;Robinson;Male;Michigan;Grand Rapids;Bachelor;07/06/1977;21/05/2016;;;Operations;Inventory Specialist;96440;Band 4 (Top 25%);Good;3.2;19/09/2018;No;Yes
00-40894000;Brandon;Everett;Female;New York;Buffalo;Master;29/05/1983;12/11/2021;;;Sales;Sales Specialist;68863;Band 1 (Bottom 25%);Satisfactory;2.1;26/08/2024;No;No
00-22563750;Deborah;Wang;Female;North Carolina;Raleigh;Bachelor;27/11/1975;13/12/2017;;;Sales;Sales Representative;83797;Band 3 (50-75%);Good;4.3;05/01/2020;No;Yes
00-29329805;Kimberly;Campbell;Female;New York;New York City;Master;24/07/1992;24/03/2023;;;Sales;Sales Specialist;93630;Band 3 (50-75%);Satisfactory;3.1;;No;No
00-96584886;Jacqueline;Neal;Male;New York;Buffalo;High School;26/02/1976;29/08/2022;;;Operations;Inventory Specialist;70010;Band 2 (25-50%);Good;3.9;11/10/2024;No;Yes
00-17529652;Amanda;Walker;Male;New York;Buffalo;Bachelor;30/11/1983;23/02/2024;;;Sales;Sales Consultant;99929;Band 3 (50-75%);Satisfactory;3.1;;No;No
00-46202036;Keith;Wyatt;Female;New York;New York City;Bachelor;24/07/1984;15/07/2018;;;Operations;Logistics Coordinator;79204;Band 3 (50-75%);Good;3.9;17/01/2020;No;Yes
00-75530149;Cameron;Johnson;Female;North Carolina;Raleigh;Bachelor;10/04/1977;28/04/2019;;;Operations;Logistics Coordinator;72598;Band 2 (25-50%);Needs Improvement;2.2;;No;No
00-11577154;Roberta;Rodgers;Male;Michigan;Detroit;Bachelor;26/05/1979;22/08/2019;;;Operations;Inventory Specialist;81170;Band 4 (Top 25%);Good;3.7;16/08/2021;No;No
00-39488936;Lisa;Jones;Male;New York;New York City;Bachelor;02/03/1961;07/01/2022;;;Sales;Sales Representative;83738;Band 3 (50-75%);Satisfactory;2.6;;No;No
00-36905453;Leslie;Perez;Male;Illinois;Chicago;High School;27/01/2004;27/02/2015;;;Customer Service;Customer Service Representative;84888;Band 4 (Top 25%);Good;2.8;28/07/2017;No;No
00-30340520;Craig;Buck;Female;New York;New York City;Bachelor;26/12/1983;27/05/2015;;;Customer Service;Help Desk Technician;106148;Band 4 (Top 25%);Satisfactory;2.8;28/02/2018;No;Yes
00-79523757;Thomas;Diaz;Female;New York;Rochester;Bachelor;07/07/1997;10/11/2017;;;Operations;Operations Analyst;89091;Band 3 (50-75%);Good;2.9;14/02/2020;No;Yes
00-62035978;Jennifer;Hays;Male;Michigan;Grand Rapids;Bachelor;10/02/1981;29/09/2023;;;Operations;Logistics Coordinator;74554;Band 3 (50-75%);Good;2.7;;No;Yes
00-37459975;Kelly;Marquez;Male;Ohio;Columbus;PhD;08/02/1993;05/04/2024;;;Finance;Financial Analyst;73523;Band 1 (Bottom 25%);Excellent;4.2;;Yes;No
00-70580360;Jerry;Parrish;Female;Illinois;Aurora;Master;24/04/2000;27/08/2022;;;Sales;Sales Consultant;97264;Band 2 (25-50%);Satisfactory;2.3;;No;No
00-78385115;Michelle;Hall;Female;North Carolina;Raleigh;High School;14/09/1999;02/08/2017;;;Marketing;Content Creator;74094;Band 3 (50-75%);Good;3.9;25/06/2019;Yes;No
00-91235551;Christopher;Smith;Male;New York;Rochester;Bachelor;14/11/1980;07/01/2019;;;Operations;Inventory Specialist;78331;Band 3 (50-75%);Good;4.1;31/10/2020;No;Yes
00-95649359;Lori;Gilmore;Male;Michigan;Warren;PhD;23/07/1982;17/04/2016;;;Finance;Financial Analyst;128904;Band 4 (Top 25%);Needs Improvement;1.6;;Yes;No
00-11171326;Rhonda;Fisher;Female;New York;New York City;Bachelor;25/01/1978;26/10/2023;;;IT;System Administrator;99151;Band 2 (25-50%);Good;3.6;;Yes;Yes
00-43983200;Victoria;Henry;Female;Ohio;Columbus;Bachelor;08/08/1989;15/11/2021;;;Customer Service;Support Specialist;62737;Band 1 (Bottom 25%);Satisfactory;3.3;20/12/2023;No;Yes
00-90449296;Lindsey;Cobb;Male;New York;Buffalo;Master;18/11/1987;29/11/2017;;;Sales;Sales Specialist;82488;Band 2 (25-50%);Good;3.3;19/07/2019;No;No
00-66278367;Susan;Flores;Male;New York;Buffalo;Bachelor;14/08/1966;06/04/2017;;;Customer Service;Help Desk Technician;91894;Band 3 (50-75%);Satisfactory;3.2;05/06/2019;No;No
00-16979130;Andrea;Flores;Male;New York;Buffalo;Bachelor;08/10/1973;24/10/2016;;;Customer Service;Support Specialist;79824;Band 4 (Top 25%);Satisfactory;4.0;30/06/2020;No;Yes
00-45104776;Robin;Rodriguez;Male;New York;Buffalo;PhD;04/11/1969;01/08/2021;;;Sales;Sales Consultant;98000;Band 2 (25-50%);Good;2.8;03/02/2023;No;Yes
00-38876806;Kaylee;Bullock;Male;New York;New York City;Bachelor;11/09/1965;19/12/2018;;;Customer Service;Support Specialist;77170;Band 3 (50-75%);Excellent;3.7;14/05/2020;No;No
00-10122731;Travis;Aguirre;Female;Ohio;Cleveland;Master;31/05/1969;22/02/2016;;;Operations;Operations Analyst;100805;Band 4 (Top 25%);Excellent;4.3;04/04/2017;No;Yes
00-62546836;Jim;Watson;Female;New York;Buffalo;Bachelor;22/11/1989;06/08/2016;;;Operations;Logistics Coordinator;74905;Band 3 (50-75%);Excellent;5.0;26/05/2017;No;No
00-81215433;Tyler;Garcia;Male;New York;New York City;Bachelor;11/12/2002;21/05/2022;;;Customer Service;Customer Service Representative;69692;Band 2 (25-50%);Good;2.8;14/04/2024;No;Yes
00-18054992;Jordan;Bennett;Male;Michigan;Warren;Bachelor;19/08/2001;30/12/2020;;;Sales;Sales Representative;94623;Band 4 (Top 25%);Good;4.5;06/09/2022;No;Yes
00-80319709;Danielle;Farmer;Male;New York;Buffalo;Bachelor;02/03/1980;12/11/2022;;;Sales;Sales Consultant;99180;Band 3 (50-75%);Satisfactory;3.1;;No;No
00-14794568;Carmen;Martin;Male;New York;Rochester;Bachelor;02/03/1970;13/10/2017;;;Sales;Sales Consultant;96323;Band 2 (25-50%);Satisfactory;2.2;19/02/2021;No;No
00-18220986;Patrick;Hernandez;Male;Pennsylvania;Allentown;High School;25/02/1992;02/11/2017;;;Operations;Inventory Specialist;70191;Band 2 (25-50%);Needs Improvement;2.8;;No;No
00-18573074;Kelly;Chang;Male;New York;Buffalo;Bachelor;24/03/1973;24/11/2018;;;IT;Software Developer;135977;Band 4 (Top 25%);Good;3.3;18/11/2020;Yes;No
00-55624694;Vicki;Ingram;Female;New York;New York City;PhD;05/06/1986;13/06/2016;;;Sales;Sales Specialist;90347;Band 3 (50-75%);Good;3.7;27/12/2017;No;Yes
00-54315034;Kendra;Mcdonald;Female;North Carolina;Raleigh;Bachelor;18/12/1974;15/01/2017;;;Operations;Logistics Coordinator;69347;Band 2 (25-50%);Excellent;3.0;19/04/2018;No;No
00-23828160;Michael;Alexander;Male;New York;Buffalo;Bachelor;19/08/1995;11/01/2017;;;IT;IT Support Specialist;73037;Band 3 (50-75%);Excellent;3.8;02/06/2018;No;Yes
00-74063707;Steven;Brown;Male;New York;New York City;High School;13/06/1993;14/07/2018;;;Marketing;Content Creator;75728;Band 3 (50-75%);Satisfactory;2.4;20/12/2021;Yes;No
00-77872004;Steven;Ward;Female;New York;Buffalo;Bachelor;19/03/1990;09/11/2015;;;Customer Service;Support Specialist;71531;Band 2 (25-50%);Satisfactory;2.4;06/07/2019;No;No
00-95786832;Joseph;Pearson;Female;New York;New York City;Master;27/10/1984;26/07/2015;;;Sales;Sales Manager;155901;Band 4 (Top 25%);Good;3.5;06/04/2017;No;Yes
00-52649180;Wanda;Goodwin;Male;New York;Buffalo;Master;14/01/1988;06/07/2018;;;Sales;Sales Specialist;61022;Band 1 (Bottom 25%);Satisfactory;2.8;14/04/2022;No;Yes
00-75371853;Elizabeth;Brown;Female;Michigan;Grand Rapids;Bachelor;13/11/1988;07/02/2023;;;HR;HR Assistant;70232;Band 3 (50-75%);Satisfactory;2.8;;No;No
00-45200483;Tommy;Parker;Female;New York;New York City;Bachelor;03/05/1979;30/03/2015;;;IT;IT Support Specialist;84183;Band 4 (Top 25%);Satisfactory;2.4;07/04/2017;No;No
00-30772573;Alyssa;Parsons;Female;Pennsylvania;Allentown;Master;13/12/1966;12/12/2023;;;IT;Software Developer;115923;Band 3 (50-75%);Satisfactory;2.5;;Yes;No
00-64331127;Scott;Nicholson;Male;Michigan;Grand Rapids;Bachelor;16/03/1994;23/11/2023;;;Marketing;Marketing Coordinator;59328;Band 1 (Bottom 25%);Needs Improvement;1.9;;Yes;No
00-84994765;Kevin;Bradford;Male;New York;Rochester;Bachelor;12/01/1985;02/10/2021;;;Operations;Inventory Specialist;79203;Band 4 (Top 25%);Satisfactory;3.0;;No;No
00-23801703;Stephen;White;Female;New York;New York City;Bachelor;06/01/1997;20/01/2019;;;Sales;Sales Representative;76298;Band 2 (25-50%);Good;3.7;16/03/2021;No;Yes
00-79250561;Fernando;Thompson;Female;New York;Rochester;Bachelor;24/01/2003;10/04/2024;;;Sales;Sales Representative;64152;Band 1 (Bottom 25%);Satisfactory;3.2;;No;Yes
00-79438761;Kaylee;Foster;Male;New York;Rochester;Bachelor;01/01/2002;24/07/2024;;;IT;System Administrator;92323;Band 2 (25-50%);Good;3.7;;Yes;No
00-86336362;Richard;Hernandez;Male;Michigan;Detroit;High School;16/10/1981;24/06/2020;;;Customer Service;Support Specialist;71489;Band 2 (25-50%);Satisfactory;3.2;09/12/2022;No;No
00-57814776;Jacob;Black;Male;New York;New York City;Bachelor;04/07/1967;26/04/2020;;;Operations;Logistics Coordinator;92560;Band 4 (Top 25%);Satisfactory;3.9;26/10/2022;No;Yes
00-37107234;Wendy;West;Female;New York;Buffalo;High School;29/01/1982;16/06/2022;;;Customer Service;Customer Service Representative;61549;Band 1 (Bottom 25%);Excellent;3.6;01/08/2023;No;No
00-18814465;John;Smith;Male;New York;Buffalo;Bachelor;01/09/1975;11/09/2019;;;Marketing;Marketing Coordinator;92050;Band 4 (Top 25%);Good;4.5;02/02/2022;Yes;No
00-53063432;Patricia;Vega;Female;New York;Rochester;Bachelor;06/10/2003;25/02/2023;;;Sales;Sales Representative;57652;Band 1 (Bottom 25%);Good;3.7;19/10/2024;No;Yes
00-37833987;Timothy;Jones;Female;Michigan;Detroit;Bachelor;12/09/1975;21/11/2018;;;Operations;Inventory Specialist;74901;Band 3 (50-75%);Good;3.4;18/03/2021;No;No
00-96385726;Jasmine;Hahn;Male;New York;Buffalo;High School;15/01/1999;21/03/2020;;;Operations;Inventory Specialist;72473;Band 3 (50-75%);Satisfactory;3.3;19/10/2022;No;No
00-66637467;Jessica;Rasmussen;Female;New York;Buffalo;Bachelor;24/12/1987;05/06/2018;;;Customer Service;Support Specialist;74570;Band 3 (50-75%);Good;3.4;24/09/2020;No;No
00-83206688;Thomas;Holt;Male;North Carolina;Raleigh;Bachelor;12/08/2000;20/05/2018;;;Customer Service;Customer Service Representative;73181;Band 3 (50-75%);Good;2.9;19/10/2020;No;No
00-43214205;Cassandra;Robinson;Female;New York;Rochester;Bachelor;31/10/1993;24/07/2020;;;Operations;Inventory Specialist;67175;Band 2 (25-50%);Good;3.1;27/06/2022;No;No
00-78340964;Ryan;Gordon;Female;Michigan;Detroit;Bachelor;20/11/1961;04/07/2017;;;Operations;Logistics Coordinator;75589;Band 3 (50-75%);Excellent;3.5;24/07/2018;No;No
00-63711215;Catherine;Russell;Male;New York;Buffalo;High School;06/05/1989;18/09/2022;;;Customer Service;Support Specialist;71678;Band 2 (25-50%);Satisfactory;3.1;;No;Yes
00-74689969;Heather;Salinas;Male;New York;Rochester;Bachelor;24/06/1981;20/07/2018;;;Sales;Sales Representative;94448;Band 4 (Top 25%);Satisfactory;3.3;09/08/2021;No;Yes
00-54325522;Samantha;Mills;Female;Virginia;Richmond;Bachelor;03/09/1976;01/06/2020;;;IT;Software Developer;95081;Band 1 (Bottom 25%);Good;3.4;07/08/2022;Yes;No
00-67412571;Brittany;Hall;Female;New York;Rochester;Bachelor;22/10/1995;23/01/2020;;;Operations;Logistics Coordinator;67302;Band 2 (25-50%);Good;3.2;07/03/2022;No;No
00-37919635;Heather;Deleon;Female;New York;New York City;Bachelor;27/11/1970;29/10/2015;;;IT;Software Developer;121841;Band 4 (Top 25%);Good;3.6;23/06/2017;Yes;No
00-30350750;Joe;Smith;Female;New York;Rochester;PhD;04/09/1996;03/11/2023;;;Sales;Sales Specialist;86474;Band 2 (25-50%);Good;3.8;;No;Yes
00-31151411;Anthony;Warren;Female;Michigan;Grand Rapids;High School;30/12/1984;20/11/2023;;;Marketing;Content Creator;55153;Band 1 (Bottom 25%);Excellent;3.7;27/10/2024;Yes;No
00-74288929;Cassandra;Thomas;Male;Pennsylvania;Pittsburgh;High School;07/06/1989;19/03/2022;;;Operations;Inventory Specialist;64823;Band 1 (Bottom 25%);Satisfactory;2.5;;No;Yes
00-85185498;Becky;Harmon;Male;New York;Rochester;Bachelor;09/11/1987;18/12/2023;;;IT;Software Developer;111187;Band 3 (50-75%);Excellent;4.4;08/12/2024;Yes;No
